file	line	kind	name	tells_us	statement
reconstruct/product_threshold.v	380	Lemma	product_sum_mod_perm_compatible	(* When T1 + T2 = N (parties = sheets), perm_compatible holds because: 1. sigma preserves piles (preserves_pile1) 2. permuting shares within a pile preserves the pile sum 3. sum_mod_recon only depend…	Lemma product_sum_mod_perm_compatible :
reconstruct/rs_code_5sheets.v	29	Lemma	prime5	(******************************************************************************)	Lemma prime5 : prime 5. Proof. by []. Qed.
reconstruct/rs_code_5sheets.v	31	Lemma	char_GF5		Lemma char_GF5 : (5%:R : GF 0 prime5) = 0.
reconstruct/rs_code_5sheets.v	34	Lemma	card_GF5		Lemma card_GF5 : #|GF 0 prime5| = 5.
reconstruct/rs_code_5sheets.v	38	Lemma	nat_inj_GF5_neq0	(* Identity helper: for 0 < n < 5, n%:R != 0 in GF(5). *)	Lemma nat_inj_GF5_neq0 (n : nat) : ~~ (5 %| n)%N -> (n%:R : GF 0 prime5) != 0.
reconstruct/rs_code_5sheets.v	45	Lemma	expr_2_mod_5	(* Powers of 2 reduce mod 5. *)	Lemma expr_2_mod_5 (k : nat) : (2%:R : GF 0 prime5) ^+ k = (2^k %% 5)%:R.
reconstruct/rs_code_5sheets.v	55	Lemma	small_nat_neq0_GF5	(* Helper: if n is in {1,2,3,4} (i.e., 1 <= n < 5), then n%:R != 0 in GF(5). *)	Lemma small_nat_neq0_GF5 (n : nat) : (0 < n < 5)%N ->
reconstruct/rs_code_5sheets.v	64	Lemma	nat_minus1_neq0_GF5	(* in GF(5). *)	Lemma nat_minus1_neq0_GF5 (n : nat) : (1 < n < 5)%N ->
reconstruct/rs_code_5sheets.v	75	Lemma	prim_root_prim4_GF5		Lemma prim_root_prim4_GF5 : 4.-primitive_root (2%:R : GF 0 prime5).
reconstruct/rs_code_5sheets.v	105	Lemma	qn5_4		Lemma qn5_4 : ~~ (5 %| 4)%N. Proof. by []. Qed.
reconstruct/rs_code_5sheets.v	113	Lemma	trivial_sigma_fix0		Lemma trivial_sigma_fix0 (M : MonodromyReprType) :
reconstruct/rs_code_5sheets.v	123	Lemma	trivial_sigma_auto		Lemma trivial_sigma_auto (M : MonodromyReprType) :
reconstruct/rs_massey_bridge.v	54	Lemma	transport_correct		Lemma transport_correct (s : B) (shares : T'.+1.-tuple B) :
reconstruct/rs_massey_bridge.v	61	Lemma	transport_private		Lemma transport_private (s1 s2 : B) (shares : T'.+1.-tuple B)
reconstruct/rs_massey_bridge.v	90	Lemma	transport_encode_valid		Lemma transport_encode_valid (s : B) :
reconstruct/rs_massey_bridge.v	106	Lemma	transport_exact		Lemma transport_exact :
reconstruct/rs_massey_bridge.v	149	Lemma	rs_massey_exact	(* With d = 1 and the strong privacy bound, ts_T' = ts_k' = n''.+1 *)	Lemma rs_massey_exact : ts_T rs_massey = ts_k rs_massey.
reconstruct/rs_massey_bridge.v	177	Lemma	ofFK		Lemma ofFK : cancel ofF toF.
reconstruct/rs_massey_bridge.v	180	Lemma	toFK		Lemma toFK : cancel toF ofF.
reconstruct/rs_massey_bridge.v	187	Lemma	rs_genus0_exact		Lemma rs_genus0_exact :
reconstruct/rs_privacy.v	56	Lemma	poly_eval_in_code	(* An evaluation vector of a polynomial of degree < n-d is a codeword *)	Lemma poly_eval_in_code (p : {poly F}) :
reconstruct/rs_privacy.v	129	Lemma	rs_privacy_surj	(* Main result: privacy surjectivity for RS codes. For any set S with |S| < (n-d)+1 (= dim(C)+1) and any target vector, there exists a codeword agreeing with target on S. Proof strategy: 1. Extract t…	Lemma rs_privacy_surj :
reconstruct/rs_privacy.v	167	Lemma	rs_privacy_surj_massey	(* Corollary: instantiate massey_scheme for RS codes *)	Lemma rs_privacy_surj_massey (Hd2 : 1 < min_dist C_nt) :
security/pgg_abelian_collapse.v	48	Lemma	one_eval_determines_perm		Lemma one_eval_determines_perm (g1 g2 : gT) (s : 'I_N) :
security/pgg_abelian_collapse.v	78	Lemma	word_eval_in_G	(* Helper: word_eval produces elements of G *)	Lemma word_eval_in_G (w : pgg_word M L) : word_eval w \in G.
security/pgg_abelian_collapse.v	87	Lemma	abelian_adversary_full_recovery	(* Item 4: Adversary seeing one endpoint determines the group element. For words w1, w2: if endpoint(word_eval w1)(s) = endpoint(word_eval w2)(s), then word_eval w1 = word_eval w2. *)	Lemma abelian_adversary_full_recovery (w1 w2 : pgg_word M L) (s : 'I_N) :
security/pgg_abelian_collapse.v	95	Theorem	abelian_security_collapse	(* Security collapse: search space bounded by frequency vector count *)	Theorem abelian_security_collapse :
security/pgg_collusion_bound.v	40	Lemma	var_dist_triangle		Lemma var_dist_triangle (P Q M : R.-fdist A) :
security/pgg_collusion_bound.v	69	Lemma	var_dist_fdistmap	(* endpoint bounds from group-level spectral analysis. *)	Lemma var_dist_fdistmap (f : A -> B) (P Q : R.-fdist A) :
security/pgg_collusion_bound.v	102	Lemma	var_dist_uniform_supp		Lemma var_dist_uniform_supp :
security/pgg_collusion_bound.v	189	Lemma	ideal_marginal_uniform	(* Key lemma: the pushforward of uniform(S_N) through evaluation is uniform(I_N) *)	Lemma ideal_marginal_uniform : ideal_marginal = target_uniform.
security/pgg_collusion_bound.v	227	Theorem	collusion_bound_unconditional	(* Main unconditional bound: var_dist(adv, uniform) <= epsilon *)	Theorem collusion_bound_unconditional :
security/pgg_collusion_bound.v	239	Theorem	collusion_bound	(* The stronger statement including the 2(T-1)/N term from conditioning. When the adversary conditions on T-1 observed values, the ideal conditional distribution is uniform over N-(T-1) remaining val…	Theorem collusion_bound :
security/pgg_collusion_bound.v	293	Lemma	Hcard_remaining		Lemma Hcard_remaining : #|remaining| = (N - T')%N.
security/pgg_collusion_bound.v	296	Theorem	collusion_bound_conditional		Theorem collusion_bound_conditional :
security/pgg_collusion_bound.v	325	Lemma	fdistmap_eval_uniform		Lemma fdistmap_eval_uniform (s : 'I_N) :
security/pgg_collusion_bound.v	388	Lemma	fdistmap_inj_uniform		Lemma fdistmap_inj_uniform :
security/pgg_collusion_bound.v	445	Lemma	card_word_L	(* Cardinality of word space *)	Lemma card_word_L :
security/pgg_collusion_bound.v	460	Lemma	achievable_pos	(* achievable(L) has positive cardinality *)	Lemma achievable_pos : (0 < #|@achievable M L|)%N.
security/pgg_collusion_bound.v	469	Lemma	rho_from_words_uniform_supp	(* Key: rho_from_words is uniform_supp over achievable(L) *)	Lemma rho_from_words_uniform_supp :
security/pgg_collusion_bound.v	521	Lemma	card_word_L'		Lemma card_word_L' :
security/pgg_collusion_bound.v	534	Lemma	fiber_prob	(* The probability of g under rho_from_words equals |fiber g| / Tg^L *)	Lemma fiber_prob (g : {perm 'I_N}) :
security/pgg_collusion_bound.v	547	Lemma	weval_inj_fiber_le1	(* Under word-eval injectivity, each fiber has at most one element *)	Lemma weval_inj_fiber_le1 (Hlfree : @weval_inj M L) (g : {perm 'I_N}) :
security/pgg_collusion_bound.v	556	Lemma	weval_inj_fiber_card1	(* Under word-eval injectivity, fibers of achievable elements are singletons *)	Lemma weval_inj_fiber_card1 (Hlfree : @weval_inj M L) (g : {perm 'I_N}) :
security/pgg_collusion_bound.v	614	Theorem	collusion_bound_k	(* Main theorem: DPI gives the bound for joint observations *)	Theorem collusion_bound_k :
security/pgg_collusion_bound.v	646	Lemma	fdistmap_uniform_supp_inj	(* When f is injective on C, the pushforward of uniform_supp(C) through f is uniform_supp(f(C)). This is the key lemma for direct endpoint epsilon. *)	Lemma fdistmap_uniform_supp_inj :
security/pgg_collusion_bound.v	711	Lemma	direct_eps_ge0		Lemma direct_eps_ge0 : 0 <= direct_eps.
security/pgg_collusion_bound.v	718	Lemma	achievable_card_TgL		Lemma achievable_card_TgL : #|@achievable M L| = (Tg ^ L)%N.
security/pgg_collusion_bound.v	724	Lemma	achievable_pos'		Lemma achievable_pos' : (0 < #|@achievable M L|)%N.
security/pgg_collusion_bound.v	728	Lemma	perm_endpoint_image_card	(* The image of achievable through eval_at s has cardinality Tg^L *)	Lemma perm_endpoint_image_card (s : 'I_N) :
security/pgg_collusion_bound.v	738	Lemma	perm_endpoint_image_pos		Lemma perm_endpoint_image_pos (s : 'I_N) :
security/pgg_collusion_bound.v	742	Lemma	TgL_leq_N		Lemma TgL_leq_N : (Tg ^ L <= N)%N.
security/pgg_collusion_bound.v	752	Theorem	var_dist_endpoint_direct	(* Direct endpoint bound: for each sheet s, the marginal endpoint distribution is at distance 2*(N-Tg^L)/N from uniform. This is TIGHTER than the DPI bound 2*(N!-Tg^L)/N!. *)	Theorem var_dist_endpoint_direct (s : 'I_N) :
security/pgg_collusion_bound.v	802	Lemma	var_dist_fdistmap_balanced	(* The balanced-case var_dist formula. When |C| = |B|, fibers partition C into |B| groups summing to |C| = |B|. The var_dist only depends on how many groups are empty (= |B| - |image|). *)	Lemma var_dist_fdistmap_balanced :
security/pgg_collusion_bound.v	893	Lemma	var_dist_fdistmap_unbalanced		Lemma var_dist_fdistmap_unbalanced :
security/pgg_collusion_bound.v	988	Lemma	var_dist_endpoint_unbalanced		Lemma var_dist_endpoint_unbalanced
security/pgg_collusion_bound.v	1003	Lemma	var_dist_endpoint_image_bound_unbalanced		Lemma var_dist_endpoint_image_bound_unbalanced
security/pgg_collusion_bound.v	1042	Lemma	var_dist_endpoint_balanced	(* When Tg^L = N (balanced), the fiber-counted var_dist reduces to the image-size formula 2*(N - |image_s|)/N. *)	Lemma var_dist_endpoint_balanced
security/pgg_collusion_bound.v	1057	Lemma	var_dist_endpoint_image_bound	(* The key corollary: bound var_dist by bounding |image_s| from below *)	Lemma var_dist_endpoint_image_bound
security/pgg_entropy_security.v	161	Lemma	entropy_uniform_supp		Lemma entropy_uniform_supp :
security/pgg_entropy_security.v	194	Lemma	entropy_fdistmap_uniform_supp		Lemma entropy_fdistmap_uniform_supp :
security/pgg_entropy_security.v	294	Lemma	fiber_entropy_general	(* General fiber entropy formula (works for ALL groups with weval_inj): H(P_s) = log(Tg^L) - (Tg^L)^{-1} sum_{x in img_s} c_x log c_x where c_x = |{sigma in achievable : sigma(s) = x}|. Injective cas…	Lemma fiber_entropy_general (s : 'I_N)
security/pgg_entropy_security.v	317	Lemma	fiber_entropy_injective	(* When weval_inj AND perm_endpoint is injective on achievable(L): H(P_s) = log(Tg^L). Proof sketch: weval_inj -> rho_from_words = uniform_supp(achievable), pe_inj -> pushforward is uniform_supp(imag…	Lemma fiber_entropy_injective (s : 'I_N)
security/pgg_entropy_security.v	335	Lemma	fiber_entropy_perfect	(* Perfect security: H(P_s) = log N (maximum entropy, zero leakage). Requires weval_inj + pe_inj + the saturation condition Tg^L = N. When Tg^L = N, the achievable permutations cover all N sheets inj…	Lemma fiber_entropy_perfect (s : 'I_N)
security/pgg_entropy_security.v	344	Lemma	fiber_entropy_le_logN	(* Upper bound: H(P_s) <= log N always holds (entropy_max). *)	Lemma fiber_entropy_le_logN (s : 'I_N) :
security/pgg_entropy_security.v	388	Lemma	fiber_entropy_gap	(* Fundamental identity: the entropy gap equals the KL divergence from the uniform distribution. This is the standard D(P||U) = log|X| - H(P) identity, specialized to the endpoint distribution P_s. *)	Lemma fiber_entropy_gap (s : 'I_N) :
security/pgg_entropy_security.v	441	Lemma	var_dist_from_fiber_entropy	(* Pinsker bridge: entropy bound -> var_dist bound. Combines fiber_entropy_gap (D = log N - H) with Pinsker's inequality (var_dist <= sqrt(2*D)) to get var_dist <= sqrt(2*(log N - H)). *)	Lemma var_dist_from_fiber_entropy (s : 'I_N) :
security/pgg_entropy_security.v	491	Lemma	Endpoint_RV_entropy	(* The entropy of Endpoint_RV equals fiber_entropy: both compute H(fdistmap (sigma |-> sigma(s)) rho_from_words), just via different factorizations of the word -> permutation -> endpoint pipeline. *)	Lemma Endpoint_RV_entropy (s : 'I_N) :
security/pgg_entropy_security.v	684	Lemma	joint_entropy_le_log_words	(* Upper bound: H(joint) <= log(Tg^L). The joint distribution is a pushforward of a distribution on Tg^L words, so its support has at most Tg^L elements. *)	Lemma joint_entropy_le_log_words :
security/pgg_entropy_security.v	714	Lemma	joint_entropy_le_T_logN	(* Trivial upper bound: H(joint) <= T * log N. Each coordinate has entropy at most log N, and H(X_1,...,X_T) <= sum H(X_i) by subadditivity. *)	Lemma joint_entropy_le_T_logN :
security/pgg_entropy_security.v	725	Lemma	joint_entropy_single	(* Single-party consistency: when T = 1, joint_fiber_entropy reduces to fiber_entropy at the single party's sheet. *)	Lemma joint_entropy_single (HT1 : T' = 0) :
security/pgg_entropy_security.v	761	Lemma	joint_entropy_full	(* Maximum entropy: H = log(Tg^L) when weval_inj AND T-fold endpoint injectivity both hold. - weval_inj ensures rho_from_words = uniform on achievable (Tg^L elements) - T-fold injectivity ensures joi…	Lemma joint_entropy_full
security/pgg_entropy_security_demo.v	55	Lemma	monster_entropy_perfect	(* Perfect entropy: H(P_s) = log N at every sheet *)	Lemma monster_entropy_perfect (s : 'I_monster_n.+2) :
security/pgg_entropy_security_demo.v	68	Lemma	monster_entropy_eps_perfect	(* eps = 0 under saturation *)	Lemma monster_entropy_eps_perfect :
security/pgg_entropy_security_demo.v	93	Lemma	monster_entropy_short_L	(* H(P_s) = log(2^L) at every sheet when pe_inj holds *)	Lemma monster_entropy_short_L (s : 'I_monster_n.+2) :
security/pgg_entropy_security_demo.v	98	Lemma	monster_leakage_short_L	(* Leakage = D(P_s || U_N) *)	Lemma monster_leakage_short_L (s : 'I_monster_n.+2) :
security/pgg_entropy_security_demo.v	154	Lemma	oc_one_le_two_log2	(* 1 <= 2 * (log 4 - log 2). In base-2 logarithm: log 2 = 1, log 4 = 2, so 2 * (2 - 1) = 2 >= 1. *)	Lemma oc_one_le_two_log2 (R : realType) :
security/pgg_entropy_security_demo.v	160	Lemma	oc_combinatorial_eps	(* sw_bound_eps(oc_security_witness_2) = 1 by definition of security_witness_fiber applied to oc_endpoint_bound_fiber (eps=1). *)	Lemma oc_combinatorial_eps (R : realType) :
security/pgg_entropy_security_demo.v	181	Lemma	oc_entropy_bound	(* Entropy lower bound from axiom *)	Lemma oc_entropy_bound :
security/pgg_entropy_security_demo.v	199	Lemma	oc_entropy_vs_combinatorial	(* Combinatorial bound (eps=1) is tighter than entropy bound (eps=sqrt 2). eps_combinatorial = 1, eps_entropy = sqrt(2*(log 4 - log 2)) = sqrt 2. Since 1 <= sqrt 2, the combinatorial bound is tighter…	Lemma oc_entropy_vs_combinatorial :
security/pgg_entropy_security_demo.v	239	Lemma	oc_convergence_perfect	(* When H_min reaches log N = log 4, perfect security *)	Lemma oc_convergence_perfect :
security/pgg_entropy_security_demo.v	263	Lemma	entropy_security_eps	(* Extract the epsilon formula *)	Lemma entropy_security_eps :
security/pgg_entropy_security_demo.v	269	Lemma	entropy_security_perfect	(* Perfect security when H = log N *)	Lemma entropy_security_perfect :
security/pgg_entropy_security_demo.v	275	Lemma	entropy_security_monotone	(* Monotonicity: larger H_min -> smaller eps *)	Lemma entropy_security_monotone (ew1 ew2 : EntropyWitness R M) :
security/pgg_mixing.v	63	Lemma	cauchy_schwarz_bigR	(* Lagrange identity route: A * C - B^2 = (1/2) * sum_{i,j} (v_i w_j - v_j w_i)^2 >= 0. *)	Lemma cauchy_schwarz_bigR (R : realType) (I : finType) (vv ww : I -> R) :
security/pgg_mixing.v	112	Lemma	var_dist_le_sqrtN_norm2	(* For any two distributions P, Q over a finite set of size N, var_dist(P, Q) = sum_a |P a - Q a| <= sqrt(N) * sqrt(sum_a (P a - Q a)^2) by Cauchy-Schwarz applied to constant 1 against |P - Q|. *)	Lemma var_dist_le_sqrtN_norm2 (R : realType) (A : finType)
security/pgg_mixing.v	153	Lemma	cV_innerE		Lemma cV_innerE (v w : 'cV[R]_N) :
security/pgg_mixing.v	157	Lemma	cV_inner_sym		Lemma cV_inner_sym (v w : 'cV[R]_N) : cV_inner v w = cV_inner w v.
security/pgg_mixing.v	163	Lemma	cV_inner_ge0		Lemma cV_inner_ge0 (v : 'cV[R]_N) : 0 <= cV_inner v v.
security/pgg_mixing.v	166	Lemma	cV_inner_self_sum		Lemma cV_inner_self_sum (v : 'cV[R]_N) :
security/pgg_mixing.v	171	Lemma	cV_inner_Qv_Qv	(* ||Q v||^2 = <Q v, Q v> = v^T Q^T Q v. When Q^T = Q this equals v^T Q^2 v. *)	Lemma cV_inner_Qv_Qv (Q : 'M[R]_N) (v : 'cV[R]_N) :
security/pgg_mixing.v	178	Lemma	cV_inner_Qv_Qv_symm		Lemma cV_inner_Qv_Qv_symm (Q : 'M[R]_N) (v : 'cV[R]_N) :
security/pgg_mixing.v	202	Lemma	sum_Qv_zero	(* For a sum-zero column vector v (i.e. sum_i v_i = 0), Q *m v also has sum zero. *)	Lemma sum_Qv_zero (v : 'cV[R]_N) :
security/pgg_mixing.v	228	Lemma	symm_ds_step_norm_sq_bound	(* Step 1: <Q v, Q v> <= alpha^2 * <v, v> for v in 1-perp. *)	Lemma symm_ds_step_norm_sq_bound (v : 'cV[R]_N) :
security/pgg_mixing.v	238	Lemma	symm_ds_power_norm_sq_bound	(* Iterated power: <Q^L v, Q^L v> <= alpha^{2L} * <v, v> for v in 1-perp. *)	Lemma symm_ds_power_norm_sq_bound (L : nat) (v : 'cV[R]_N) :
security/pgg_mixing.v	314	Lemma	Q_fixes_uniform	(* Q takes uniform to uniform (Q is row-stochastic => Q * 1 = 1 => Q U = U). *)	Lemma Q_fixes_uniform : Q *m uniform_cV = uniform_cV.
security/pgg_mixing.v	327	Lemma	e_cV_sum		Lemma e_cV_sum (s : 'I_N) : \sum_i (e_cV s) i ord0 = 1.
security/pgg_mixing.v	334	Lemma	uniform_cV_sum		Lemma uniform_cV_sum : \sum_i uniform_cV i ord0 = 1.
security/pgg_mixing.v	343	Lemma	es_minus_U_sum_zero	(* The centred vector v_s := e_s - U has sum zero. *)	Lemma es_minus_U_sum_zero (s : 'I_N) :
security/pgg_mixing.v	356	Lemma	es_minus_U_norm_sq	(* <e_s - U, e_s - U> = 1 - 1/N. *)	Lemma es_minus_U_norm_sq (s : 'I_N) :
security/pgg_mixing.v	379	Lemma	es_minus_U_norm_sq_le1		Lemma es_minus_U_norm_sq_le1 (s : 'I_N) :
security/pgg_mixing.v	389	Lemma	vec_norm2_ge0		Lemma vec_norm2_ge0 (v : 'cV[R]_N) : 0 <= vec_norm2 v.
security/pgg_mixing.v	393	Lemma	symm_ds_power_norm2_bound	(* Task 1: sqrt of the power norm bound. *)	Lemma symm_ds_power_norm2_bound (L : nat) (v : 'cV[R]_N) :
security/pgg_mixing.v	414	Lemma	Q_power_fixes_uniform	(* Q^L also fixes the uniform vector. *)	Lemma Q_power_fixes_uniform (L : nat) :
security/pgg_mixing.v	423	Lemma	cV_l1_le_sqrtN_norm2	(* L^1 to L^2 bridge for column vectors. *)	Lemma cV_l1_le_sqrtN_norm2 (w : 'cV[R]_N) :
security/pgg_mixing.v	450	Lemma	es_minus_U_norm2_le1	(* The L^2 norm of e_s - U is at most 1. *)	Lemma es_minus_U_norm2_le1 (s : 'I_N) :
security/pgg_mixing.v	462	Lemma	symm_ds_TV_bound_cV	(* Task 2 (column-vector form): the main TV bound, in vector form. Combines L1-to-L2 bridge, the sqrt'd power bound, and ||e_s - U||_2 <= 1. *)	Lemma symm_ds_TV_bound_cV (L : nat) (s : 'I_N) :
security/pgg_mixing.v	512	Lemma	schreier_transition_symm	(* Task 3: under self-inverse generators, the Schreier transition is symmetric. *)	Lemma schreier_transition_symm :
security/pgg_mixing.v	535	Lemma	schreier_transition_doubly_stochastic_col	(* Task 4: column sum equals 1, completing doubly stochastic. *)	Lemma schreier_transition_doubly_stochastic_col (j : 'I_N) :
security/pgg_mixing.v	552	Lemma	schreier_endpoint_eq_Q_power	(* Task 5: bridge from fdistmap-of-rho to the (Q^L *m e_s) column entry. *)	Lemma schreier_endpoint_eq_Q_power (L : nat) (s a : 'I_N) :
security/pgg_mixing.v	597	Lemma	symm_ds_TV_bound		Lemma symm_ds_TV_bound (alpha : R) (L : nat) (s : 'I_N) :
security/pgg_schreier.v	182	Lemma	schreier_transition_entry_ge0	(* All entries are non-negative *)	Lemma schreier_transition_entry_ge0 (i j : 'I_N) :
security/pgg_schreier.v	193	Lemma	schreier_transition_stochastic	(* Each row sums to 1 (row-stochastic). Proof: for each generator sigma_k and sheet x, there is exactly one y such that sigma_k(x) = y (namely y = sigma_k(x)). So the total count across all y is Tg. …	Lemma schreier_transition_stochastic (i : 'I_N) :
security/pgg_schreier.v	305	Lemma	convergence_rate_ge0		Lemma convergence_rate_ge0 (sc : SchreierCertificate) :
security/pgg_schreier.v	312	Lemma	convergence_rate_lt1		Lemma convergence_rate_lt1 (sc : SchreierCertificate) :
security/pgg_schreier.v	351	Lemma	schreier_epsilon_ge0	(* Epsilon is non-negative *)	Lemma schreier_epsilon_ge0 (sc : SchreierCertificate) (L : nat) :
security/pgg_schreier.v	371	Lemma	schreier_epsilon_decreasing	(* The UPPER BOUND schreier_epsilon is monotonically decreasing in L. sqrt(N) * r^L2 <= sqrt(N) * r^L1 when 0 <= r < 1, L1 <= L2. Follows from r^(a+b) = r^a * r^b and r^b <= 1 for 0 <= r <= 1. IMPORT…	Lemma schreier_epsilon_decreasing (sc : SchreierCertificate) (L1 L2 : nat) :
security/pgg_schreier.v	385	Lemma	security_monotone	(* Monotone security: if secure at L1, at least as secure at L2 >= L1 *)	Lemma security_monotone (sc : SchreierCertificate)
security/pgg_schreier.v	432	Lemma	word_eval_cons		Lemma word_eval_cons (L : nat) (i : 'I_Tg) (w : L.-tuple 'I_Tg) :
security/pgg_schreier.v	442	Lemma	word_eval_cons_endpoint		Lemma word_eval_cons_endpoint (L : nat) (i : 'I_Tg) (w : L.-tuple 'I_Tg)
security/pgg_schreier.v	448	Lemma	schreier_walk_eq_endpoint		Lemma schreier_walk_eq_endpoint : forall (L : nat)
security/pgg_schreier_weighted.v	78	Lemma	schreier_weighted_entry_ge0	(* All entries are non-negative *)	Lemma schreier_weighted_entry_ge0 (x y : 'I_N) :
security/pgg_schreier_weighted.v	89	Lemma	schreier_weighted_stochastic	(* Each row sums to 1 (row-stochastic). Proof: partition generators by target sheet, then use FDist.f1. For each generator i, there is exactly one y = sigma_i(x), so sum_y sum_{i:sigma_i(x)=y} W(i) =…	Lemma schreier_weighted_stochastic (x : 'I_N) :
security/pgg_schreier_weighted.v	102	Lemma	schreier_weighted_uniform	(* When W is uniform (W(i) = 1/Tg for all i), the weighted transition matrix recovers the original schreier_transition. *)	Lemma schreier_weighted_uniform :
security/pgg_schreier_weighted.v	163	Lemma	weighted_convergence_rate_ge0		Lemma weighted_convergence_rate_ge0 (wsc : WeightedSchreierCertificate) :
security/pgg_schreier_weighted.v	170	Lemma	weighted_convergence_rate_lt1		Lemma weighted_convergence_rate_lt1 (wsc : WeightedSchreierCertificate) :
security/pgg_schreier_weighted.v	183	Lemma	weighted_schreier_epsilon_ge0	(* Epsilon is non-negative *)	Lemma weighted_schreier_epsilon_ge0
security/pgg_schreier_weighted.v	193	Lemma	weighted_schreier_epsilon_decreasing	(* Epsilon is monotonically decreasing in L *)	Lemma weighted_schreier_epsilon_decreasing
security/pgg_schreier_weighted.v	209	Lemma	weighted_security_monotone	(* Monotone security: if secure at L1, at least as secure at L2 >= L1 *)	Lemma weighted_security_monotone
security/pgg_schreier_weighted.v	254	Lemma	schreier_weighted_bridge		Lemma schreier_weighted_bridge : forall (L : nat) (s x : 'I_N),
security/pgg_schreier_weighted.v	380	Lemma	unif_offdiag_row_sum	(** Row stochastic follows from column stochastic + uniform-off-diagonal: a + (N-1)*b = 1. We derive this rather than assuming it. *)	Lemma unif_offdiag_row_sum : a + (N.-1)%:R * b = 1.
security/pgg_schreier_weighted.v	390	Lemma	unif_offdiag_ab	(** a - b = 1 - N * b *)	Lemma unif_offdiag_ab : a - b = 1 - N%:R * b.
security/pgg_schreier_weighted.v	400	Lemma	unif_offdiag_key_identity	(** Key identity: (a - b) / N + b = 1/N *)	Lemma unif_offdiag_key_identity : (a - b) / N%:R + b = N%:R^-1.
security/pgg_schreier_weighted.v	408	Lemma	doubly_stochastic_power	(** Column sums of Q^L are 1 (doubly stochastic is preserved under powers) *)	Lemma doubly_stochastic_power (L : nat) (x : 'I_N) :
security/pgg_schreier_weighted.v	424	Lemma	unif_offdiag_power_entry	(** Q^L entries for uniform-off-diagonal matrices *)	Lemma unif_offdiag_power_entry (L : nat) (s x : 'I_N) :
security/pgg_schreier_weighted.v	451	Lemma	unif_offdiag_var_dist	(** Exact variation distance formula *)	Lemma unif_offdiag_var_dist (L : nat) (s : 'I_N) :
security/pgg_schreier_weighted.v	474	Lemma	two_Nm1_div_N_le_sqrtN	(** The prefactor 2*(N-1)/N is at most sqrt(N) for N >= 2 *)	Lemma two_Nm1_div_N_le_sqrtN : 2%:R * (N.-1)%:R / N%:R <= Num.sqrt N%:R :> R.
security/pgg_schreier_weighted.v	498	Lemma	unif_offdiag_convergence	(** Convergence bound *)	Lemma unif_offdiag_convergence (L : nat) (s : 'I_N) :
security/pgg_security.v	29	Lemma	isqrt_aux_lower	(* --- auxiliary lemmas on isqrt_aux --- *)	Lemma isqrt_aux_lower fuel k n :
security/pgg_security.v	36	Lemma	isqrt_aux_ge		Lemma isqrt_aux_ge fuel k n : k <= isqrt_aux fuel k n.
security/pgg_security.v	43	Lemma	isqrt_aux_upper		Lemma isqrt_aux_upper fuel k n :
security/pgg_security.v	55	Lemma	isqrt_aux_largest		Lemma isqrt_aux_largest fuel k n m :
security/pgg_security.v	79	Lemma	isqrt_lower	(* --- main properties of isqrt --- *)	Lemma isqrt_lower n : isqrt n ^ 2 <= n.
security/pgg_security.v	82	Lemma	isqrt_upper		Lemma isqrt_upper n : n < (isqrt n).+1 ^ 2.
security/pgg_security.v	85	Lemma	isqrt_monotone		Lemma isqrt_monotone m n : m <= n -> isqrt m <= isqrt n.
security/pgg_security.v	98	Lemma	isqrt_expn		Lemma isqrt_expn k : k <= isqrt (k ^ 2).
security/pgg_security.v	116	Lemma	kappa_gt0		Lemma kappa_gt0 : 0 < kappa.
security/pgg_security.v	125	Lemma	kappa_sq_L	(* ========================================================================== *)	Lemma kappa_sq_L (L : nat) : kappa ^ (2 * L) = (kappa ^ L) ^ 2.
security/pgg_security.v	128	Theorem	grover_mitigation		Theorem grover_mitigation (L : nat) :
security/pgg_security.v	144	Theorem	security_exponential	(* ========================================================================== *)	Theorem security_exponential (L : nat) :
security/pgg_security.v	153	Theorem	security_storage_match	(* Combined: security and storage grow as Theta(kappa^L) *)	Theorem security_storage_match (L : nat) :
security/pgg_security_solver.v	104	Lemma	epsilon_endpoint_rat_consistent	(******************************************************************************)	Lemma epsilon_endpoint_rat_consistent (Tg N L : nat) :
security/pgg_security_solver.v	109	Lemma	epsilon_endpoint_rat_sp_consistent		Lemma epsilon_endpoint_rat_sp_consistent Tg N L :
security/pgg_security_solver.v	122	Lemma	sp_consistent_endpoint		Lemma sp_consistent_endpoint Tg N L :
security/pgg_security_solver.v	134	Lemma	solve_consistent		Lemma solve_consistent c p : solve c = Some p -> sp_consistent p.
security/pgg_uniform_security.v	58	Lemma	fdist_uniform_supp_setT		Lemma fdist_uniform_supp_setT :
security/pgg_uniform_security.v	77	Lemma	var_dist_self		Lemma var_dist_self (P : R.-fdist A) : var_dist P P = 0.
security/pgg_uniform_security.v	124	Lemma	img_pos		Lemma img_pos (s : 'I_N) : (0 < #|img s|)%N.
security/pgg_uniform_security.v	132	Lemma	img_setT	(* Key: the image is all of 'I_N *)	Lemma img_setT (s : 'I_N) : img s = [set: 'I_N].
security/pgg_uniform_security.v	136	Lemma	eval_pushforward	(* The pushforward of uniform(rhoG) through eval_at s is uniform(img s) *)	Lemma eval_pushforward (s : 'I_N) :
